wavelength_angstrom,opacity_cm_minus_1
5082.4,1.539029454150333e-15
5082.5,1.5399040269351757e-15
5082.6,1.5407793454123203e-15
5082.7,1.541655410429741e-15
5082.8,1.5425322228366346e-15
5082.9,1.5434097834833887e-15
5083.0,1.5442880932216007e-15
5083.1,1.545167152904097e-15
5083.2,1.5460469633849015e-15
5083.3,1.5469275255192532e-15
5083.4,1.5478088401636271e-15
5083.5,1.548690908175701e-15
5083.6,1.5495737304143742e-15
5083.7,1.5504573077397891e-15
5083.8,1.5513416410132963e-15
5083.9,1.5522267310974745e-15
5084.0,1.553112578856152e-15
5084.1,1.553999185154372e-15
5084.2,1.5548865508584118e-15
5084.3,1.5557746768358024e-15
5084.4,1.5566635639553001e-15
5084.5,1.5575532130868978e-15
5084.6,1.5584436251018529e-15
5084.7,1.5593348008726495e-15
5084.8,1.5602267412730185e-15
5084.9,1.5611194471779589e-15
5085.0,1.5620129194637051e-15
5085.1,1.5629071590077438e-15
5085.2,1.5638021666888377e-15
5085.3,1.5646979433869876e-15
5085.4,1.565594489983456e-15
5085.5,1.5664918073607878e-15
5085.6,1.567389896402772e-15
5085.7,1.5682887579944666e-15
5085.8,1.5691883930222165e-15
5085.9,1.5700888023736186e-15
5086.0,1.5709899869375514e-15
5086.1,1.5718919476041638e-15
5086.2,1.5727946852648977e-15
5086.3,1.5736982008124591e-15
5086.4,1.5746024951408382e-15
5086.5,1.5755075691453233e-15
5086.6,1.5764134237224765e-15
5086.7,1.5773200597701454e-15
5086.8,1.578227478187489e-15
5086.9,1.5791356798749415e-15
5087.0,1.5800446657342312e-15
5087.1,1.5809544366684045e-15
5087.2,1.5818649935817903e-15
5087.3,1.5827763373800167e-15
5087.4,1.5836884689700395e-15
5087.5,1.5846013892600993e-15
5087.6,1.5855150991597474e-15
5087.7,1.5864295995798664e-15
5087.8,1.5873448914326323e-15
5087.9,1.588260975631537e-15
5088.0,1.5891778530914111e-15
5088.1,1.5900955247283865e-15
5088.2,1.5910139914599177e-15
5088.3,1.5919332542048024e-15
5088.4,1.5928533138831497e-15
5088.5,1.593774171416396e-15
5088.6,1.5946958277273296e-15
5088.7,1.5956182837400536e-15
5088.8,1.59654154038001e-15
5088.9,1.5974655985739962e-15
5089.0,1.598390459250134e-15
5089.1,1.5993161233378879e-15
5089.2,1.6002425917680878e-15
5089.3,1.6011698654728933e-15
5089.4,1.6020979453858205e-15
5089.5,1.6030268324417325e-15
5089.6,1.6039565275768674e-15
5089.7,1.6048870317288022e-15
5089.8,1.6058183458364718e-15
5089.9,1.6067504708401965e-15
5090.0,1.6076834076816395e-15
5090.1,1.6086171573038322e-15
5090.2,1.609551720651195e-15
5090.3,1.610487098669502e-15
5090.4,1.6114232923059002e-15
5090.5,1.6123603025089328e-15
5090.6,1.6132981302285046e-15
5090.7,1.6142367764159012e-15
5090.8,1.6151762420238112e-15
5090.9,1.616116528006291e-15
5091.0,1.6170576353187851e-15
5091.1,1.6179995649181495e-15
5091.2,1.6189423177626152e-15
5091.3,1.6198858948118077e-15
5091.4,1.6208302970267723e-15
5091.5,1.6217755253699349e-15
5091.6,1.6227215808051252e-15
5091.7,1.623668464297599e-15
5091.8,1.6246161768139997e-15
5091.9,1.6255647193223835e-15
5092.0,1.6265140927922388e-15
5092.1,1.6274642981944497e-15
5092.2,1.628415336501319e-15
5092.3,1.6293672086865912e-15
5092.4,1.6303199157254129e-15
5092.5,1.6312734585943565e-15
5092.6,1.6322278382714445e-15
5092.7,1.6331830557361087e-15
5092.8,1.6341391119692214e-15
5092.9,1.6350960079530842e-15
5093.0,1.636053744671457e-15
5093.1,1.6370123231095212e-15
5093.2,1.6379717442539008e-15
5093.3,1.6389320090926865e-15
5093.4,1.6398931186153976e-15
5093.5,1.6408550738130039e-15
5093.6,1.6418178756779497e-15
5093.7,1.6427815252041148e-15
5093.8,1.6437460233868387e-15
5093.9,1.6447113712229409e-15
5094.0,1.6456775697106866e-15
5094.1,1.6466446198498066e-15
5094.2,1.6476125226415196e-15
5094.3,1.6485812790884985e-15
5094.4,1.649550890194889e-15
5094.5,1.6505213569663342e-15
5094.6,1.6514926804099362e-15
5094.7,1.6524648615342794e-15
5094.8,1.6534379013494538e-15
5094.9,1.6544118008670148e-15
5095.0,1.6553865611000106e-15
5095.1,1.6563621830629991e-15
5095.2,1.6573386677720163e-15
5095.3,1.6583160162445932e-15
5095.4,1.6592942294997841e-15
5095.5,1.6602733085581244e-15
5095.6,1.6612532544416568e-15
5095.7,1.662234068173953e-15
5095.8,1.6632157507800726e-15
5095.9,1.664198303286594e-15
5096.0,1.6651817267216286e-15
5096.1,1.6661660221147881e-15
5096.2,1.6671511904972126e-15
5096.3,1.6681372329015614e-15
5096.4,1.66912415036204e-15
5096.5,1.6701119439143646e-15
5096.6,1.671100614595783e-15
5096.7,1.6720901634451002e-15
5096.8,1.6730805915026387e-15
5096.9,1.6740718998102619e-15
5097.0,1.6750640894113975e-15
5097.1,1.6760571613509988e-15
5097.2,1.6770511166755687e-15
5097.3,1.678045956433183e-15
5097.4,1.6790416816734507e-15
5097.5,1.680038293447539e-15
5097.6,1.681035792808196e-15
5097.7,1.682034180809713e-15
5097.8,1.6830334585079444e-15
5097.9,1.6840336269603371e-15
5098.0,1.6850346872258878e-15
5098.1,1.6860366403651658e-15
5098.2,1.6870394874403416e-15
5098.3,1.6880432295151402e-15
5098.4,1.6890478676548746e-15
5098.5,1.6900534029264597e-15
5098.6,1.69105983639838e-15
5098.7,1.6920671691407114e-15
5098.8,1.6930754022251432e-15
5098.9,1.694084536724942e-15
5099.0,1.6950945737149748e-15
5099.1,1.6961055142717304e-15
5099.2,1.6971173594732822e-15
5099.3,1.6981301103993141e-15
5099.4,1.6991437681311398e-15
5099.5,1.7001583337516676e-15
5099.6,1.7011738083454292e-15
5099.7,1.7021901929985695e-15
5099.8,1.7032074887988756e-15
5099.9,1.704225696835743e-15
5100.0,1.7052448182001927e-15
5100.1,1.7062648539848985e-15
5100.2,1.7072858052841498e-15
5100.3,1.7083076731938708e-15
5100.4,1.709330458811649e-15
5100.5,1.7103541632366929e-15
5100.6,1.7113787875698588e-15
5100.7,1.7124043329136712e-15
5100.8,1.7134308003722883e-15
5100.9,1.7144581910515206e-15
5101.0,1.7154865060588606e-15
5101.1,1.7165157465034382e-15
5101.2,1.717545913496049e-15
5101.3,1.7185770081491784e-15
5101.4,1.719609031576957e-15
5101.5,1.7206419848951905e-15
5101.6,1.7216758692213834e-15
5101.7,1.7227106856746954e-15
5101.8,1.723746435375971e-15
5101.9,1.7247831194477585e-15
5102.0,1.7258207390142753e-15
5102.1,1.7268592952014295e-15
5102.2,1.7278987891368445e-15
5102.3,1.7289392219498204e-15
5102.4,1.7299805947713574e-15
5102.5,1.7310229087341813e-15
5102.6,1.7320661649727015e-15
5102.7,1.7331103646230397e-15
5102.8,1.7341555088230497e-15
5102.9,1.7352015987122804e-15
5103.0,1.7362486354320073e-15
5103.1,1.7372966201252213e-15
5103.2,1.7383455539366584e-15
5103.3,1.7393954380127632e-15
5103.4,1.7404462735017108e-15
5103.5,1.7414980615534331e-15
5103.6,1.7425508033195783e-15
5103.7,1.7436044999535353e-15
5103.8,1.744659152610458e-15
5103.9,1.745714762447228e-15
5104.0,1.7467713306224757e-15
5104.1,1.7478288582966058e-15
5104.2,1.7488873466317615e-15
5104.3,1.7499467967918435e-15
5104.4,1.7510072099425381e-15
5104.5,1.752068587251276e-15
5104.6,1.7531309298872582e-15
5104.7,1.75419423902148e-15
5104.8,1.7552585158266903e-15
5104.9,1.7563237614774184e-15
5105.0,1.757389977149998e-15
5105.1,1.7584571640225257e-15
5105.2,1.759525323274889e-15
5105.3,1.7605944560887873e-15
5105.4,1.7616645636476949e-15
5105.5,1.7627356471368853e-15
5105.6,1.7638077077434565e-15
5105.7,1.7648807466562879e-15
5105.8,1.7659547650660694e-15
5105.9,1.7670297641653259e-15
5106.0,1.768105745148372e-15
5106.1,1.769182709211345e-15
5106.2,1.7702606575522228e-15
5106.3,1.77133959137079e-15
5106.4,1.7724195118686648e-15
5106.5,1.7735004202492905e-15
5106.6,1.774582317717968e-15
5106.7,1.7756652054818163e-15
5106.8,1.7767490847497935e-15
5106.9,1.777833956732727e-15
5107.0,1.7789198226432723e-15
5107.1,1.780006683695934e-15
5107.2,1.7810945411070975e-15
5107.3,1.7821833960949826e-15
5107.4,1.783273249879673e-15
5107.5,1.7843641036831416e-15
5107.6,1.7854559587292042e-15
5107.7,1.7865488162435544e-15
5107.8,1.787642677453781e-15
5107.9,1.7887375435893313e-15
5108.0,1.7898334158815342e-15
5108.1,1.790930295563631e-15
5108.2,1.7920281838707263e-15
5108.3,1.79312708203982e-15
5108.4,1.794226991309833e-15
5108.5,1.7953279129215617e-15
5108.6,1.7964298481177076e-15
5108.7,1.797532798142903e-15
5108.8,1.7986367642436656e-15
5108.9,1.7997417476684317e-15
5109.0,1.800847749667576e-15
5109.1,1.8019547714933712e-15
5109.2,1.8030628144000173e-15
5109.3,1.8041718796436644e-15
5109.4,1.805281968482371e-15
5109.5,1.8063930821761347e-15
5109.6,1.8075052219869116e-15
5109.7,1.8086183891785805e-15
5109.8,1.8097325850169726e-15
5109.9,1.8108478107698638e-15
5110.0,1.8119640677070042e-15
5110.1,1.813081357100079e-15
5110.2,1.814199680222735e-15
5110.3,1.815319038350608e-15
5110.4,1.816439432761275e-15
5110.5,1.8175608647342885e-15
5110.6,1.8186833355511984e-15
5110.7,1.81980684649551e-15
5110.8,1.8209313988527126e-15
5110.9,1.8220569939103054e-15
5111.0,1.8231836329577522e-15
5111.1,1.8243113172865145e-15
5111.2,1.825440048190072e-15
5111.3,1.8265698269638823e-15
5111.4,1.8277006549054104e-15
5111.5,1.828832533314152e-15
5111.6,1.829965463491589e-15
5111.7,1.8310994467412265e-15
5111.8,1.8322344843686073e-15
5111.9,1.8333705776812743e-15
5112.0,1.834507727988803e-15
5112.1,1.8356459366028187e-15
5112.2,1.8367852048369595e-15
5112.3,1.837925534006905e-15
5112.4,1.839066925430397e-15
5112.5,1.8402093804272034e-15
5112.6,1.8413529003191413e-15
5112.7,1.8424974864301038e-15
5112.8,1.8436431400860217e-15
5112.9,1.8447898626148855e-15
5113.0,1.8459376553467748e-15
5113.1,1.847086519613815e-15
5113.2,1.8482364567502154e-15
5113.3,1.8493874680922503e-15
5113.4,1.850539554978302e-15
5113.5,1.851692718748813e-15
5113.6,1.852846960746316e-15
5113.7,1.854002282315457e-15
5113.8,1.8551586848029585e-15
5113.9,1.8563161695576416e-15
5114.0,1.8574747379304575e-15
5114.1,1.858634391274439e-15
5114.2,1.859795130944735e-15
5114.3,1.8609569582986336e-15
5114.4,1.8621198746955166e-15
5114.5,1.863283881496895e-15
5114.6,1.8644489800664283e-15
5114.7,1.865615171769886e-15
5114.8,1.866782457975173e-15
5114.9,1.867950840052361e-15
5115.0,1.8691203193736384e-15
5115.1,1.870290897313345e-15
5115.2,1.8714625752479956e-15
5115.3,1.872635354556238e-15
5115.4,1.8738092366188815e-15
5115.5,1.8749842228189222e-15
5115.6,1.8761603145415003e-15
5115.7,1.8773375131739332e-15
5115.8,1.8785158201057338e-15
5115.9,1.8796952367285743e-15
5116.0,1.8808757644363146e-15
5116.1,1.8820574046250222e-15
5116.2,1.8832401586929385e-15
5116.3,1.8844240280405015e-15
5116.4,1.8856090140703725e-15
5116.5,1.8867951181873967e-15
5116.6,1.8879823417986375e-15
5116.7,1.8891706863133632e-15
5116.8,1.8903601531430855e-15
5116.9,1.891550743701513e-15
5117.0,1.892742459404581e-15
5117.1,1.8939353016704826e-15
5117.2,1.8951292719196195e-15
5117.3,1.8963243715746323e-15
5117.4,1.8975206020604313e-15
5117.5,1.898717964804148e-15
5117.6,1.899916461235168e-15
5117.7,1.901116092785158e-15
5117.8,1.9023168608880175e-15
5117.9,1.903518766979915e-15
5118.0,1.904721812499311e-15
5118.1,1.9059259988869134e-15
5118.2,1.9071313275857106e-15
5118.3,1.908337800040996e-15
5118.4,1.909545417700325e-15
5118.5,1.910754182013545e-15
5118.6,1.911964094432823e-15
5118.7,1.9131751564125976e-15
5118.8,1.914387369409617e-15
5118.9,1.915600734882957e-15
5119.0,1.916815254293985e-15
5119.1,1.9180309291063842e-15
5119.2,1.9192477607861825e-15
5119.3,1.920465750801712e-15
5119.4,1.9216849006236336e-15
5119.5,1.9229052117249662e-15
5119.6,1.924126685581045e-15
5119.7,1.92534932366955e-15
5119.8,1.9265731274705312e-15
5119.9,1.9277980984663683e-15
5120.0,1.9290242381417967e-15
5120.1,1.93025154798394e-15
5120.2,1.9314800294822635e-15
5120.3,1.9327096841286075e-15
5120.4,1.9339405134171837e-15
5120.5,1.935172518844607e-15
5120.6,1.936405701909849e-15
5120.7,1.9376400641142745e-15
5120.8,1.9388756069616636e-15
5120.9,1.94011233195817e-15
5121.0,1.94135024061235e-15
5121.1,1.942589334435194e-15
5121.2,1.9438296149400757e-15
5121.3,1.9450710836427874e-15
5121.4,1.9463137420615673e-15
5121.5,1.947557591717053e-15
5121.6,1.948802634132314e-15
5121.7,1.950048870832879e-15
5121.8,1.951296303346691e-15
5121.9,1.952544933204139e-15
5122.0,1.9537947619380838e-15
5122.1,1.9550457910838157e-15
5122.2,1.956298022179084e-15
5122.3,1.9575514567641266e-15
5122.4,1.9588060963816223e-15
5122.5,1.9600619425767244e-15
5122.6,1.9613189968970873e-15
5122.7,1.9625772608928246e-15
5122.8,1.9638367361165358e-15
5122.9,1.9650974241233345e-15
5123.0,1.9663593264708106e-15
5123.1,1.9676224447190517e-15
5123.2,1.9688867804306775e-15
5123.3,1.970152335170797e-15
5123.4,1.9714191105070287e-15
5123.5,1.972687108009541e-15
5123.6,1.9739563292510035e-15
5123.7,1.9752267758066222e-15
5123.8,1.976498449254132e-15
5123.9,1.9777713511738313e-15
5124.0,1.9790454831485392e-15
5124.1,1.980320846763626e-15
5124.2,1.981597443607041e-15
5124.3,1.982875275269269e-15
5124.4,1.9841543433433583e-15
5124.5,1.9854346494249543e-15
5124.6,1.98671619511225e-15
5124.7,1.9879989820060194e-15
5124.8,1.9892830117096475e-15
5124.9,1.990568285829081e-15
5125.0,1.991854805972865e-15
5125.1,1.993142573752166e-15
5125.2,1.9944315907807325e-15
5125.3,1.995721858674924e-15
5125.4,1.997013379053737e-15
5125.5,1.9983061535387663e-15
5125.6,1.999600183754231e-15
5125.7,2.0008954713270027e-15
5125.8,2.0021920178865674e-15
5125.9,2.00348982506505e-15
5126.0,2.0047888944972457e-15
5126.1,2.0060892278205765e-15
5126.2,2.0073908266751192e-15
5126.3,2.0086936927036378e-15
5126.4,2.009997827551538e-15
5126.5,2.0113032328668952e-15
5126.6,2.0126099103004884e-15
5126.7,2.013917861505754e-15
5126.8,2.0152270881388116e-15
5126.9,2.0165375918585037e-15
5127.0,2.0178493743263427e-15
5127.1,2.0191624372065522e-15
5127.2,2.0204767821660565e-15
5127.3,2.0217924108745186e-15
5127.4,2.023109325004293e-15
5127.5,2.0244275262304618e-15
5127.6,2.025747016230861e-15
5127.7,2.0270677966860324e-15
5127.8,2.0283898692792634e-15
5127.9,2.0297132356966094e-15
5128.0,2.031037897626851e-15
5128.1,2.032363856761527e-15
5128.2,2.033691114794961e-15
5128.3,2.03501967342422e-15
5128.4,2.036349534349143e-15
5128.5,2.0376806992723735e-15
5128.6,2.0390131698993104e-15
5128.7,2.040346947938143e-15
5128.8,2.0416820350998817e-15
5128.9,2.0430184330983097e-15
5129.0,2.044356143650016e-15
5129.1,2.0456951684744252e-15
5129.2,2.0470355092937536e-15
5129.3,2.0483771678330394e-15
5129.4,2.0497201458201736e-15
5129.5,2.0510644449858563e-15
5129.6,2.0524100670636224e-15
5129.7,2.0537570137898805e-15
5129.8,2.0551052869038614e-15
5129.9,2.056454888147651e-15
5130.0,2.057805819266224e-15
5130.1,2.0591580820073943e-15
5130.2,2.0605116781218477e-15
5130.3,2.0618666093631754e-15
5130.4,2.063222877487827e-15
5130.5,2.064580484255147e-15
5130.6,2.065939431427368e-15
5130.7,2.067299720769652e-15
5130.8,2.0686613540500373e-15
5130.9,2.0700243330394756e-15
5131.0,2.0713886595118657e-15
5131.1,2.0727543352440006e-15
5131.2,2.074121362015604e-15
5131.3,2.075489741609362e-15
5131.4,2.0768594758108734e-15
5131.5,2.0782305664086876e-15
5131.6,2.0796030151943307e-15
5131.7,2.080976823962261e-15
5131.8,2.0823519945099032e-15
5131.9,2.0837285286376766e-15
5132.0,2.0851064281489528e-15
5132.1,2.086485694850084e-15
5132.2,2.0878663305504368e-15
5132.3,2.089248337062348e-15
5132.4,2.09063171620115e-15
5132.5,2.0920164697852128e-15
5132.6,2.0934025996358898e-15
5132.7,2.094790107577549e-15
5132.8,2.0961789954376153e-15
5132.9,2.097569265046513e-15
5133.0,2.0989609182377012e-15
5133.1,2.1003539568477118e-15
5133.2,2.101748382716097e-15
5133.3,2.1031441976854597e-15
5133.4,2.104541403601494e-15
5133.5,2.105940002312933e-15
5133.6,2.10733999567158e-15
5133.7,2.1087413855323464e-15
5133.8,2.1101441737532e-15
5133.9,2.1115483621952087e-15
5134.0,2.1129539527225284e-15
5134.1,2.114360947202448e-15
5134.2,2.115769347505334e-15
5134.3,2.117179155504672e-15
5134.4,2.1185903730770962e-15
5134.5,2.1200030021023423e-15
5134.6,2.1214170444632794e-15
5134.7,2.122832502045944e-15
5134.8,2.124249376739494e-15
5134.9,2.12566767043624e-15
5135.0,2.1270873850316796e-15
5135.1,2.128508522424449e-15
5135.2,2.129931084516357e-15
5135.3,2.1313550732124172e-15
5135.4,2.132780490420804e-15
5135.5,2.134207338052878e-15
5135.6,2.1356356180232303e-15
5135.7,2.137065332249628e-15
5135.8,2.1384964826530447e-15
5135.9,2.1399290711577053e-15
5136.0,2.1413630996910253e-15
5136.1,2.142798570183651e-15
5136.2,2.1442354845694965e-15
5136.3,2.145673844785689e-15
5136.4,2.1471136527726043e-15
5136.5,2.1485549104739047e-15
5136.6,2.1499976198364856e-15
5136.7,2.1514417828105128e-15
5136.8,2.152887401349455e-15
5136.9,2.154334477410038e-15
5137.0,2.1557830129522717e-15
5137.1,2.1572330099394944e-15
5137.2,2.15868447033832e-15
5137.3,2.1601373961186735e-15
5137.4,2.161591789253795e-15
5137.5,2.1630476517202693e-15
5137.6,2.1645049854979853e-15
5137.7,2.1659637925701675e-15
5137.8,2.167424074923409e-15
5137.9,2.168885834547628e-15
5138.0,2.170349073436095e-15
5138.1,2.1718137935854756e-15
5138.2,2.1732799969957732e-15
5138.3,2.1747476856703717e-15
5138.4,2.176216861616064e-15
5138.5,2.1776875268430056e-15
5138.6,2.1791596833647495e-15
5138.7,2.180633333198283e-15
5138.8,2.182108478363974e-15
5138.9,2.183585120885606e-15
5139.0,2.185063262790423e-15
5139.1,2.1865429061090663e-15
5139.2,2.1880240528756174e-15
5139.3,2.189506705127634e-15
5139.4,2.1909908649060955e-15
5139.5,2.1924765342554434e-15
5139.6,2.193963715223614e-15
5139.7,2.1954524098619893e-15
5139.8,2.19694262022543e-15
5139.9,2.198434348372317e-15
5140.0,2.1999275963644973e-15
5140.1,2.201422366267317e-15
5140.2,2.2029186601496632e-15
5140.3,2.204416480083913e-15
5140.4,2.2059158281459624e-15
5140.5,2.2074167064152706e-15
5140.6,2.208919116974805e-15
5140.7,2.210423061911088e-15
5140.8,2.211928543314187e-15
5140.9,2.2134355632777557e-15
5141.0,2.2149441238989877e-15
5141.1,2.216454227278651e-15
5141.2,2.2179658755211243e-15
5141.3,2.219479070734345e-15
5141.4,2.2209938150298524e-15
5141.5,2.2225101105228103e-15
5141.6,2.224027959331973e-15
5141.7,2.2255473635797066e-15
5141.8,2.2270683253920394e-15
5141.9,2.2285908468985985e-15
5142.0,2.230114930232653e-15
5142.1,2.231640577531153e-15
5142.2,2.2331677909346727e-15
5142.3,2.2346965725874476e-15
5142.4,2.2362269246374196e-15
5142.5,2.2377588492361753e-15
5142.6,2.2392923485389867e-15
5142.7,2.240827424704853e-15
5142.8,2.2423640798964424e-15
5142.9,2.2439023162801315e-15
5143.0,2.2454421360260454e-15
5143.1,2.246983541308003e-15
5143.2,2.2485265343035527e-15
5143.3,2.2500711171940155e-15
5143.4,2.2516172921644294e-15
5143.5,2.2531650614035835e-15
5143.6,2.2547144271040663e-15
5143.7,2.256265391462202e-15
5143.8,2.257817956678092e-15
5143.9,2.25937212495566e-15
5144.0,2.2609278985025876e-15
5144.1,2.2624852795303713e-15
5144.2,2.2640442702543055e-15
5144.3,2.2656048728935334e-15
5144.4,2.2671670896709936e-15
5144.5,2.2687309228134558e-15
5144.6,2.270296374551565e-15
5144.7,2.2718634471197824e-15
5144.8,2.2734321427564263e-15
5144.9,2.2750024637037126e-15
5145.0,2.276574412207698e-15
5145.1,2.2781479905183216e-15
5145.2,2.2797232008894404e-15
5145.3,2.281300045578782e-15
5145.4,2.282878526847974e-15
5145.5,2.284458646962594e-15
5145.6,2.2860404081921074e-15
5145.7,2.2876238128099083e-15
5145.8,2.2892088630933632e-15
5145.9,2.2907955613237505e-15
5146.0,2.292383909786304e-15
5146.1,2.293973910770253e-15
5146.2,2.295565566568765e-15
5146.3,2.2971588794789856e-15
5146.4,2.2987538518020804e-15
5146.5,2.3003504858431806e-15
5146.6,2.3019487839114186e-15
5146.7,2.3035487483199735e-15
5146.8,2.3051503813860108e-15
5146.9,2.3067536854307275e-15
5147.0,2.3083586627793902e-15
5147.1,2.309965315761276e-15
5147.2,2.3115736467097203e-15
5147.3,2.313183657962154e-15
5147.4,2.3147953518600426e-15
5147.5,2.316408730748947e-15
5147.6,2.3180237969785044e-15
5147.7,2.319640552902479e-15
5147.8,2.321259000878712e-15
5147.9,2.3228791432691565e-15
5148.0,2.3245009824399208e-15
5148.1,2.326124520761215e-15
5148.2,2.3277497606073835e-15
5148.3,2.3293767043569583e-15
5148.4,2.331005354392593e-15
5148.5,2.332635713101108e-15
5148.6,2.3342677828735303e-15
5148.7,2.335901566105042e-15
5148.8,2.3375370651950118e-15
5148.9,2.3391742825470474e-15
5149.0,2.340813220568931e-15
5149.1,2.3424538816726645e-15
5149.2,2.3440962682745118e-15
5149.3,2.3457403827949394e-15
5149.4,2.3473862276586596e-15
5149.5,2.3490338052946722e-15
5149.6,2.350683118136209e-15
5149.7,2.3523341686207723e-15
5149.8,2.353986959190181e-15
5149.9,2.35564149229051e-15
5150.0,2.357297770372134e-15
5150.1,2.358955795889772e-15
5150.2,2.3606155713024244e-15
5150.3,2.36227709907342e-15
5150.4,2.3639403816704574e-15
5150.5,2.365605421565545e-15
5150.6,2.3672722212350504e-15
5150.7,2.3689407831597327e-15
5150.8,2.370611109824694e-15
5150.9,2.3722832037194285e-15
5151.0,2.3739570673378104e-15
5151.1,2.375632703178149e-15
5151.2,2.3773101137431288e-15
5151.3,2.3789893015398547e-15
