# Korg.jl Solar Spectrum - Complete Data
# Generated on: 2025-07-31T21:55:00.448
# Parameters: Teff=5780 K, logg=4.44, [M/H]=0.0, vmic=1.0 km/s
# Wavelength range: (5000, 5200) Å
# Synthesis time: 56.38 seconds
# Total wavelength points: 20001
# Strong absorption lines (>10% depth): 6154
# Deepest line: 5185.05 Å, 89.2% depth
#
# Column 1: Wavelength (Å)
# Column 2: Absolute Flux (erg/s/cm²/Å)
# Column 3: Continuum Flux (erg/s/cm²/Å)
# Column 4: Normalized Flux (dimensionless)
#
# Wavelength    AbsoluteFlux      ContinuumFlux     NormalizedFlux
 5088.0700     1.030438e+15     1.032090e+15      0.998399
 5088.0800     1.031181e+15     1.032088e+15      0.999122
 5088.0900     1.031308e+15     1.032085e+15      0.999246
 5088.1000     1.031181e+15     1.032083e+15      0.999126
 5088.1100     1.030756e+15     1.032081e+15      0.998716
 5088.1200     1.029061e+15     1.032078e+15      0.997076
 5088.1300     1.023072e+15     1.032076e+15      0.991276
 5088.1400     1.005565e+15     1.032074e+15      0.974315
 5088.1500     9.672080e+14     1.032071e+15      0.937152
 5088.1600     9.083877e+14     1.032069e+15      0.880162
 5088.1700     8.487927e+14     1.032066e+15      0.822421
 5088.1800     8.161165e+14     1.032064e+15      0.790761
 5088.1900     8.257151e+14     1.032062e+15      0.800064
 5088.2000     8.731417e+14     1.032059e+15      0.846019
 5088.2100     9.357848e+14     1.032057e+15      0.906718
 5088.2200     9.868407e+14     1.032055e+15      0.956190
 5088.2300     1.015061e+15     1.032052e+15      0.983536
 5088.2400     1.026280e+15     1.032050e+15      0.994409
 5088.2500     1.029717e+15     1.032048e+15      0.997742
 5088.2600     1.030611e+15     1.032045e+15      0.998611
 5088.2700     1.030816e+15     1.032043e+15      0.998811
 5088.2800     1.030749e+15     1.032040e+15      0.998748
 5088.2900     1.030192e+15     1.032038e+15      0.998211
 5088.3000     1.028135e+15     1.032036e+15      0.996221
 5088.3100     1.022113e+15     1.032033e+15      0.990387
 5088.3200     1.008191e+15     1.032031e+15      0.976900
 5088.3300     9.845934e+14     1.032029e+15      0.954037
 5088.3400     9.557321e+14     1.032026e+15      0.926073
 5088.3500     9.331211e+14     1.032024e+15      0.904166
 5088.3600     9.276533e+14     1.032022e+15      0.898870
 5088.3700     9.408970e+14     1.032019e+15      0.911705
 5088.3800     9.646859e+14     1.032017e+15      0.934758
 5088.3900     9.875623e+14     1.032014e+15      0.956927
 5088.4000     1.003160e+15     1.032012e+15      0.972043
 5088.4100     1.009617e+15     1.032010e+15      0.978302
 5088.4200     1.001605e+15     1.032007e+15      0.970541
 5088.4300     9.630595e+14     1.032005e+15      0.933193
 5088.4400     8.751854e+14     1.032003e+15      0.848046
 5088.4500     7.480870e+14     1.032000e+15      0.724890
 5088.4600     6.300869e+14     1.031998e+15      0.610551
 5088.4700     5.617699e+14     1.031996e+15      0.544353
 5088.4800     5.533479e+14     1.031993e+15      0.536193
 5088.4900     6.049054e+14     1.031991e+15      0.586154
 5088.5000     7.110162e+14     1.031988e+15      0.688977
 5088.5100     8.384590e+14     1.031986e+15      0.812471
 5088.5200     9.336604e+14     1.031984e+15      0.904724
 5088.5300     9.740722e+14     1.031981e+15      0.943886
 5088.5400     9.792799e+14     1.031979e+15      0.948934
 5088.5500     9.760969e+14     1.031977e+15      0.945852
 5088.5600     9.792286e+14     1.031974e+15      0.948889
 5088.5700     9.908786e+14     1.031972e+15      0.960180
 5088.5800     1.005834e+15     1.031969e+15      0.974674
 5088.5900     1.018099e+15     1.031967e+15      0.986562
 5088.6000     1.025343e+15     1.031965e+15      0.993583
 5088.6100     1.028578e+15     1.031962e+15      0.996720
 5088.6200     1.029713e+15     1.031960e+15      0.997822
 5088.6300     1.030024e+15     1.031958e+15      0.998126
 5088.6400     1.030180e+15     1.031955e+15      0.998280
 5088.6500     1.030114e+15     1.031953e+15      0.998218
 5088.6600     1.030000e+15     1.031951e+15      0.998109
 5088.6700     1.029896e+15     1.031948e+15      0.998011
 5088.6800     1.029681e+15     1.031946e+15      0.997805
 5088.6900     1.029410e+15     1.031943e+15      0.997545
 5088.7000     1.029067e+15     1.031941e+15      0.997215
 5088.7100     1.028627e+15     1.031939e+15      0.996791
 5088.7200     1.028046e+15     1.031936e+15      0.996230
 5088.7300     1.027274e+15     1.031934e+15      0.995484
 5088.7400     1.026224e+15     1.031932e+15      0.994469
 5088.7500     1.024670e+15     1.031929e+15      0.992965
 5088.7600     1.022076e+15     1.031927e+15      0.990454
 5088.7700     1.016171e+15     1.031925e+15      0.984733
 5088.7800     9.946562e+14     1.031922e+15      0.963887
 5088.7900     9.110133e+14     1.031920e+15      0.882833
 5088.8000     7.019292e+14     1.031917e+15      0.680218
 5088.8100     4.622966e+14     1.031915e+15      0.447999
 5088.8200     3.356218e+14     1.031913e+15      0.325242
 5088.8300     2.895675e+14     1.031910e+15      0.280613
 5088.8400     2.829090e+14     1.031908e+15      0.274161
 5088.8500     3.098727e+14     1.031906e+15      0.300292
 5088.8600     3.949350e+14     1.031903e+15      0.382725
 5088.8700     5.926392e+14     1.031901e+15      0.574318
 5088.8800     8.387150e+14     1.031899e+15      0.812788
 5088.8900     9.715579e+14     1.031896e+15      0.941527
 5088.9000     1.010647e+15     1.031894e+15      0.979410
 5088.9100     1.020372e+15     1.031891e+15      0.988836
 5088.9200     1.023842e+15     1.031889e+15      0.992202
 5088.9300     1.025736e+15     1.031887e+15      0.994039
 5088.9400     1.026967e+15     1.031884e+15      0.995234
 5088.9500     1.027843e+15     1.031882e+15      0.996086
 5088.9600     1.028510e+15     1.031880e+15      0.996735
 5088.9700     1.029011e+15     1.031877e+15      0.997223
 5088.9800     1.029404e+15     1.031875e+15      0.997605
 5088.9900     1.029717e+15     1.031872e+15      0.997912
 5089.0000     1.029972e+15     1.031870e+15      0.998161
 5089.0100     1.030182e+15     1.031868e+15      0.998366
 5089.0200     1.030356e+15     1.031865e+15      0.998537
 5089.0300     1.030503e+15     1.031863e+15      0.998682
 5089.0400     1.030628e+15     1.031861e+15      0.998805
 5089.0500     1.030590e+15     1.031858e+15      0.998771
 5089.0600     1.030676e+15     1.031856e+15      0.998857
 5089.0700     1.030750e+15     1.031854e+15      0.998931
 5089.0800     1.030814e+15     1.031851e+15      0.998994
 5089.0900     1.030868e+15     1.031849e+15      0.999050
 5089.1000     1.030915e+15     1.031846e+15      0.999097
 5089.1100     1.030955e+15     1.031844e+15      0.999138
 5089.1200     1.030989e+15     1.031842e+15      0.999174
 5089.1300     1.031019e+15     1.031839e+15      0.999205
 5089.1400     1.031043e+15     1.031837e+15      0.999231
 5089.1500     1.031064e+15     1.031835e+15      0.999253
 5089.1600     1.031080e+15     1.031832e+15      0.999271
 5089.1700     1.031094e+15     1.031830e+15      0.999286
 5089.1800     1.031103e+15     1.031828e+15      0.999298
 5089.1900     1.031007e+15     1.031825e+15      0.999207
 5089.2000     1.030967e+15     1.031823e+15      0.999170
 5089.2100     1.030860e+15     1.031820e+15      0.999069
 5089.2200     1.030527e+15     1.031818e+15      0.998748
 5089.2300     1.029502e+15     1.031816e+15      0.997758
 5089.2400     1.026858e+15     1.031813e+15      0.995198
 5089.2500     1.021642e+15     1.031811e+15      0.990144
 5089.2600     1.014345e+15     1.031809e+15      0.983075
 5089.2700     1.007970e+15     1.031806e+15      0.976898
 5089.2800     1.006366e+15     1.031804e+15      0.975346
 5089.2900     1.010588e+15     1.031802e+15      0.979440
 5089.3000     1.017877e+15     1.031799e+15      0.986507
 5089.3100     1.024294e+15     1.031797e+15      0.992728
 5089.3200     1.027989e+15     1.031794e+15      0.996312
 5089.3300     1.029071e+15     1.031792e+15      0.997363
 5089.3400     1.027770e+15     1.031790e+15      0.996105
 5089.3500     1.022953e+15     1.031787e+15      0.991438
 5089.3600     1.011765e+15     1.031785e+15      0.980597
 5089.3700     9.906379e+14     1.031783e+15      0.960123
 5089.3800     9.580592e+14     1.031780e+15      0.928550
 5089.3900     9.174906e+14     1.031778e+15      0.889233
 5089.4000     8.781475e+14     1.031775e+15      0.851103
 5089.4100     8.508705e+14     1.031773e+15      0.824668
 5089.4200     8.434179e+14     1.031771e+15      0.817447
 5089.4300     8.574922e+14     1.031768e+15      0.831090
 5089.4400     8.879697e+14     1.031766e+15      0.860631
 5089.4500     9.237279e+14     1.031764e+15      0.895290
 5089.4600     9.513934e+14     1.031761e+15      0.922106
 5089.4700     9.616743e+14     1.031759e+15      0.932073
 5089.4800     9.546606e+14     1.031757e+15      0.925277
 5089.4900     9.380863e+14     1.031754e+15      0.909215
 5089.5000     9.219394e+14     1.031752e+15      0.893567
 5089.5100     9.109026e+14     1.031749e+15      0.882872
 5089.5200     8.978701e+14     1.031747e+15      0.870242
 5089.5300     8.615046e+14     1.031745e+15      0.834998
 5089.5400     7.834441e+14     1.031742e+15      0.759341
 5089.5500     6.825761e+14     1.031740e+15      0.661578
 5089.5600     6.027963e+14     1.031738e+15      0.584253
 5089.5700     5.724106e+14     1.031735e+15      0.554804
 5089.5800     5.975257e+14     1.031733e+15      0.579148
 5089.5900     6.778647e+14     1.031731e+15      0.657017
 5089.6000     7.948195e+14     1.031728e+15      0.770377
 5089.6100     9.052186e+14     1.031726e+15      0.877383
 5089.6200     9.745508e+14     1.031723e+15      0.944585
 5089.6300     1.006146e+15     1.031721e+15      0.975212
 5089.6400     1.018259e+15     1.031719e+15      0.986954
 5089.6500     1.023057e+15     1.031716e+15      0.991607
 5089.6600     1.025348e+15     1.031714e+15      0.993830
 5089.6700     1.026678e+15     1.031712e+15      0.995121
 5089.6800     1.027551e+15     1.031709e+15      0.995969
 5089.6900     1.028157e+15     1.031707e+15      0.996560
 5089.7000     1.028601e+15     1.031704e+15      0.996992
 5089.7100     1.028937e+15     1.031702e+15      0.997320
 5089.7200     1.029183e+15     1.031700e+15      0.997561
 5089.7300     1.029364e+15     1.031697e+15      0.997739
 5089.7400     1.029494e+15     1.031695e+15      0.997867
 5089.7500     1.029581e+15     1.031693e+15      0.997953
 5089.7600     1.029629e+15     1.031690e+15      0.998002
 5089.7700     1.029643e+15     1.031688e+15      0.998018
 5089.7800     1.029621e+15     1.031686e+15      0.997999
 5089.7900     1.029563e+15     1.031683e+15      0.997945
 5089.8000     1.029315e+15     1.031681e+15      0.997707
 5089.8100     1.029166e+15     1.031678e+15      0.997565
 5089.8200     1.028956e+15     1.031676e+15      0.997363
 5089.8300     1.028663e+15     1.031674e+15      0.997082
 5089.8400     1.028271e+15     1.031671e+15      0.996704
 5089.8500     1.027722e+15     1.031669e+15      0.996174
 5089.8600     1.026910e+15     1.031667e+15      0.995389
 5089.8700     1.025611e+15     1.031664e+15      0.994132
 5089.8800     1.023112e+15     1.031662e+15      0.991713
 5089.8900     1.016478e+15     1.031660e+15      0.985284
 5089.9000     9.957013e+14     1.031657e+15      0.965147
 5089.9100     9.369509e+14     1.031655e+15      0.908202
 5089.9200     8.163769e+14     1.031652e+15      0.791329
 5089.9300     6.599165e+14     1.031650e+15      0.639671
 5089.9400     5.354938e+14     1.031648e+15      0.519067
 5089.9500     4.734769e+14     1.031645e+15      0.458953
 5089.9600     4.676926e+14     1.031643e+15      0.453347
 5089.9700     5.164847e+14     1.031641e+15      0.500644
 5089.9800     6.278584e+14     1.031638e+15      0.608603
 5089.9900     7.827460e+14     1.031636e+15      0.758743
 5090.0000     9.160379e+14     1.031633e+15      0.887949
 5090.0100     9.872372e+14     1.031632e+15      0.956967
 5090.0200     1.013846e+15     1.031630e+15      0.982762
 5090.0300     1.022374e+15     1.031628e+15      0.991030
 5090.0400     1.025414e+15     1.031626e+15      0.993978
 5090.0500     1.026915e+15     1.031624e+15      0.995435
 5090.0600     1.027843e+15     1.031622e+15      0.996337
 5090.0700     1.028232e+15     1.031620e+15      0.996716
 5090.0800     1.028669e+15     1.031618e+15      0.997141
 5090.0900     1.028997e+15     1.031616e+15      0.997462
 5090.1000     1.029379e+15     1.031614e+15      0.997833
 5090.1100     1.029546e+15     1.031612e+15      0.997997
 5090.1200     1.029655e+15     1.031610e+15      0.998105
 5090.1300     1.029705e+15     1.031608e+15      0.998155
 5090.1400     1.029673e+15     1.031606e+15      0.998126
 5090.1500     1.029475e+15     1.031604e+15      0.997936
 5090.1600     1.028822e+15     1.031603e+15      0.997304
 5090.1700     1.026800e+15     1.031601e+15      0.995346
 5090.1800     1.022184e+15     1.031599e+15      0.990874
 5090.1900     1.013370e+15     1.031597e+15      0.982331
 5090.2000     1.001134e+15     1.031595e+15      0.970472
 5090.2100     9.900457e+14     1.031593e+15      0.959725
 5090.2200     9.862751e+14     1.031591e+15      0.956072
 5090.2300     9.920818e+14     1.031589e+15      0.961703
 5090.2400     1.003891e+15     1.031587e+15      0.973152
 5090.2500     1.015366e+15     1.031585e+15      0.984277
 5090.2600     1.022882e+15     1.031583e+15      0.991565
 5090.2700     1.026258e+15     1.031581e+15      0.994839
 5090.2800     1.027247e+15     1.031579e+15      0.995800
 5090.2900     1.026900e+15     1.031577e+15      0.995466
 5090.3000     1.025204e+15     1.031576e+15      0.993823
 5090.3100     1.020050e+15     1.031574e+15      0.988829
 5090.3200     1.004539e+15     1.031572e+15      0.973795
 5090.3300     9.641136e+14     1.031570e+15      0.934608
 5090.3400     8.839873e+14     1.031568e+15      0.856936
 5090.3500     7.736424e+14     1.031566e+15      0.749969
 5090.3600     6.728357e+14     1.031564e+15      0.652248
 5090.3700     6.165089e+14     1.031562e+15      0.597646
 5090.3800     6.165632e+14     1.031560e+15      0.597700
 5090.3900     6.735843e+14     1.031558e+15      0.652978
 5090.4000     7.765490e+14     1.031556e+15      0.752794
 5090.4100     8.886802e+14     1.031554e+15      0.861496
 5090.4200     9.685201e+14     1.031552e+15      0.938896
 5090.4300     1.007189e+15     1.031550e+15      0.976383
 5090.4400     1.021364e+15     1.031548e+15      0.990127
 5090.4500     1.026030e+15     1.031547e+15      0.994652
 5090.4600     1.027951e+15     1.031545e+15      0.996517
 5090.4700     1.028765e+15     1.031543e+15      0.997307
 5090.4800     1.029151e+15     1.031541e+15      0.997684
 5090.4900     1.028845e+15     1.031539e+15      0.997388
 5090.5000     1.027410e+15     1.031537e+15      0.995999
 5090.5100     1.022860e+15     1.031535e+15      0.991590
 5090.5200     1.011826e+15     1.031533e+15      0.980895
 5090.5300     9.901375e+14     1.031531e+15      0.959872
 5090.5400     9.556128e+14     1.031529e+15      0.926404
 5090.5500     9.122162e+14     1.031527e+15      0.884336
 5090.5600     8.700532e+14     1.031525e+15      0.843463
 5090.5700     8.410461e+14     1.031523e+15      0.815344
 5090.5800     8.328457e+14     1.031521e+15      0.807395
 5090.5900     8.450474e+14     1.031519e+15      0.819226
 5090.6000     8.694509e+14     1.031518e+15      0.842885
 5090.6100     8.929035e+14     1.031516e+15      0.865623
 5090.6200     9.038907e+14     1.031514e+15      0.876276
 5090.6300     8.976848e+14     1.031512e+15      0.870261
 5090.6400     8.775901e+14     1.031510e+15      0.850782
 5090.6500     8.534631e+14     1.031508e+15      0.827394
 5090.6600     8.378841e+14     1.031506e+15      0.812292
 5090.6700     8.403766e+14     1.031504e+15      0.814710
 5090.6800     8.630277e+14     1.031502e+15      0.836671
 5090.6900     8.991932e+14     1.031500e+15      0.871733
 5090.7000     9.347328e+14     1.031498e+15      0.906189
 5090.7100     9.542856e+14     1.031496e+15      0.925147
 5090.7200     9.490266e+14     1.031494e+15      0.920050
 5090.7300     9.216555e+14     1.031492e+15      0.893517
 5090.7400     8.851767e+14     1.031490e+15      0.858153
 5090.7500     8.555117e+14     1.031489e+15      0.829395
 5090.7600     8.445173e+14     1.031487e+15      0.818738
 5090.7700     8.565976e+14     1.031485e+15      0.830451
 5090.7800     8.883537e+14     1.031483e+15      0.861239
 5090.7900     9.300994e+14     1.031481e+15      0.901713
 5090.8000     9.699354e+14     1.031479e+15      0.940335
 5090.8100     9.995387e+14     1.031477e+15      0.969036
