# Korg.jl Solar Spectrum
# Teff=5780 K, logg=4.44, [M/H]=0.0
# Wavelength(Å)  NormalizedFlux
 5111.2600      0.990984
 5111.2700      0.991601
 5111.2800      0.992112
 5111.2900      0.992536
 5111.3000      0.992887
 5111.3100      0.993175
 5111.3200      0.993411
 5111.3300      0.993601
 5111.3400      0.993751
 5111.3500      0.993864
 5111.3600      0.993945
 5111.3700      0.993922
 5111.3800      0.993939
 5111.3900      0.993929
 5111.4000      0.993893
 5111.4100      0.993831
 5111.4200      0.993666
 5111.4300      0.993547
 5111.4400      0.993400
 5111.4500      0.993225
 5111.4600      0.993019
 5111.4700      0.992781
 5111.4800      0.992507
 5111.4900      0.992194
 5111.5000      0.991838
 5111.5100      0.991432
 5111.5200      0.990970
 5111.5300      0.990443
 5111.5400      0.989840
 5111.5500      0.989074
 5111.5600      0.988259
 5111.5700      0.987294
 5111.5800      0.986098
 5111.5900      0.984530
 5111.6000      0.982187
 5111.6100      0.978117
 5111.6200      0.970645
 5111.6300      0.958141
 5111.6400      0.941490
 5111.6500      0.925406
 5111.6600      0.916698
 5111.6700      0.917658
 5111.6800      0.923028
 5111.6900      0.922045
 5111.7000      0.905337
 5111.7100      0.868462
 5111.7200      0.804560
 5111.7300      0.688197
 5111.7400      0.512992
 5111.7500      0.368782
 5111.7600      0.298059
 5111.7700      0.264702
 5111.7800      0.243236
 5111.7900      0.214985
 5111.8000      0.178306
 5111.8100      0.149699
 5111.8200      0.133606
 5111.8300      0.126490
 5111.8400      0.125426
 5111.8500      0.129921
 5111.8600      0.142096
 5111.8700      0.166682
 5111.8800      0.210659
 5111.8900      0.303426
 5111.9000      0.560325
 5111.9100      0.794799
 5111.9200      0.883217
 5111.9300      0.916247
 5111.9400      0.933897
 5111.9500      0.945624
 5111.9600      0.954264
 5111.9700      0.960965
 5111.9800      0.966185
 5111.9900      0.970127
 5112.0000      0.972686
 5112.0100      0.972979
 5112.0200      0.969178
 5112.0300      0.958613
 5112.0400      0.939126
 5112.0500      0.911297
 5112.0600      0.879641
 5112.0700      0.850568
 5112.0800      0.829159
 5112.0900      0.816820
 5112.1000      0.812098
 5112.1100      0.812312
 5112.1200      0.811808
 5112.1300      0.796332
 5112.1400      0.746304
 5112.1500      0.663472
 5112.1600      0.582142
 5112.1700      0.534794
 5112.1800      0.531765
 5112.1900      0.574517
 5112.2000      0.657565
 5112.2100      0.756978
 5112.2200      0.841367
 5112.2300      0.900165
 5112.2400      0.939686
 5112.2500      0.965832
 5112.2600      0.981595
 5112.2700      0.989858
 5112.2800      0.993624
 5112.2900      0.995189
 5112.3000      0.995854
 5112.3100      0.996199
 5112.3200      0.996585
 5112.3300      0.996769
 5112.3400      0.996933
 5112.3500      0.997081
 5112.3600      0.997216
 5112.3700      0.997340
 5112.3800      0.997359
 5112.3900      0.997400
 5112.4000      0.997306
 5112.4100      0.996806
 5112.4200      0.995297
 5112.4300      0.991936
 5112.4400      0.986395
 5112.4500      0.979934
 5112.4600      0.975506
 5112.4700      0.975669
 5112.4800      0.980361
 5112.4900      0.986962
 5112.5000      0.992651
 5112.5100      0.996059
 5112.5200      0.997641
 5112.5300      0.998250
 5112.5400      0.998473
 5112.5500      0.998572
 5112.5600      0.998702
 5112.5700      0.998737
 5112.5800      0.998770
 5112.5900      0.998803
 5112.6000      0.998834
 5112.6100      0.998863
 5112.6200      0.998829
 5112.6300      0.998968
 5112.6400      0.998980
 5112.6500      0.998988
 5112.6600      0.998991
 5112.6700      0.998987
 5112.6800      0.998972
 5112.6900      0.998937
 5112.7000      0.998850
 5112.7100      0.998575
 5112.7200      0.997570
 5112.7300      0.994196
 5112.7400      0.985046
 5112.7500      0.966426
 5112.7600      0.939676
 5112.7700      0.914876
 5112.7800      0.905406
 5112.7900      0.916882
 5112.8000      0.942488
 5112.8100      0.968622
 5112.8200      0.985761
 5112.8300      0.992804
 5112.8400      0.993030
 5112.8500      0.989782
 5112.8600      0.986255
 5112.8700      0.985111
 5112.8800      0.987310
 5112.8900      0.991462
 5112.9000      0.995323
 5112.9100      0.997721
 5112.9200      0.998789
 5112.9300      0.999125
 5112.9400      0.999066
 5112.9500      0.998551
 5112.9600      0.996534
 5112.9700      0.991097
 5112.9800      0.978810
 5112.9900      0.955847
 5113.0000      0.921123
 5113.0100      0.879343
 5113.0200      0.840635
 5113.0300      0.815825
 5113.0400      0.811626
 5113.0500      0.828715
 5113.0600      0.861626
 5113.0700      0.899238
 5113.0800      0.927265
 5113.0900      0.934033
 5113.1000      0.916804
 5113.1100      0.883500
 5113.1200      0.848386
 5113.1300      0.825321
 5113.1400      0.822724
 5113.1500      0.841788
 5113.1600      0.876692
 5113.1700      0.916834
 5113.1800      0.951445
 5113.1900      0.974322
 5113.2000      0.984550
 5113.2100      0.983125
 5113.2200      0.969624
 5113.2300      0.942132
 5113.2400      0.900753
 5113.2500      0.851366
 5113.2600      0.806190
 5113.2700      0.778398
 5113.2800      0.777690
 5113.2900      0.805290
 5113.3000      0.853278
 5113.3100      0.905821
 5113.3200      0.948425
 5113.3300      0.975143
 5113.3400      0.988769
 5113.3500      0.994698
 5113.3600      0.997074
 5113.3700      0.998049
 5113.3800      0.998492
 5113.3900      0.998749
 5113.4000      0.998926
 5113.4100      0.999057
 5113.4200      0.999160
 5113.4300      0.999242
 5113.4400      0.999310
 5113.4500      0.999365
 5113.4600      0.999412
 5113.4700      0.999453
 5113.4800      0.999487
 5113.4900      0.999517
 5113.5000      0.999543
 5113.5100      0.999566
 5113.5200      0.999587
 5113.5300      0.999605
 5113.5400      0.999621
 5113.5500      0.999561
 5113.5600      0.999562
 5113.5700      0.999558
 5113.5800      0.999549
 5113.5900      0.999532
 5113.6000      0.999504
 5113.6100      0.999456
 5113.6200      0.999358
 5113.6300      0.999057
 5113.6400      0.997652
 5113.6500      0.991431
 5113.6600      0.970886
 5113.6700      0.925668
 5113.6800      0.864630
 5113.6900      0.820941
 5113.7000      0.822448
 5113.7100      0.868197
 5113.7200      0.929135
 5113.7300      0.972844
 5113.7400      0.992183
 5113.7500      0.997921
 5113.7600      0.999208
 5113.7700      0.999495
 5113.7800      0.999598
 5113.7900      0.999655
 5113.8000      0.999627
 5113.8100      0.999639
 5113.8200      0.999632
 5113.8300      0.999582
 5113.8400      0.999361
 5113.8500      0.998516
 5113.8600      0.995372
 5113.8700      0.986965
 5113.8800      0.970278
 5113.8900      0.946936
 5113.9000      0.926059
 5113.9100      0.919072
 5113.9200      0.930178
 5113.9300      0.952773
 5113.9400      0.975082
 5113.9500      0.989671
 5113.9600      0.996483
 5113.9700      0.998874
 5113.9800      0.999544
 5113.9900      0.999714
 5114.0000      0.999768
 5114.0100      0.999794
 5114.0200      0.999810
 5114.0300      0.999874
 5114.0400      0.999876
 5114.0500      0.999877
 5114.0600      0.999878
 5114.0700      0.999879
 5114.0800      0.999880
 5114.0900      0.999881
 5114.1000      0.999882
 5114.1100      0.999883
 5114.1200      0.999884
 5114.1300      0.999885
 5114.1400      0.999886
 5114.1500      0.999887
 5114.1600      0.999888
 5114.1700      0.999889
 5114.1800      0.999890
 5114.1900      0.999891
 5114.2000      0.999892
 5114.2100      0.999893
 5114.2200      0.999894
 5114.2300      0.999895
 5114.2400      0.999896
 5114.2500      0.999896
 5114.2600      0.999897
 5114.2700      0.999898
 5114.2800      0.999899
 5114.2900      0.999900
 5114.3000      0.999901
 5114.3100      0.999901
 5114.3200      0.999902
 5114.3300      0.999903
 5114.3400      0.999810
 5114.3500      0.999765
 5114.3600      0.999635
 5114.3700      0.999182
 5114.3800      0.997771
 5114.3900      0.993997
 5114.4000      0.985470
 5114.4100      0.969455
 5114.4200      0.944840
 5114.4300      0.914687
 5114.4400      0.886198
 5114.4500      0.867609
 5114.4600      0.863493
 5114.4700      0.872098
 5114.4800      0.884482
 5114.4900      0.888354
 5114.5000      0.874170
 5114.5100      0.839373
 5114.5200      0.789450
 5114.5300      0.737986
 5114.5400      0.703839
 5114.5500      0.703082
 5114.5600      0.741780
 5114.5700      0.810947
 5114.5800      0.883546
 5114.5900      0.928723
 5114.6000      0.933165
 5114.6100      0.901210
 5114.6200      0.843373
 5114.6300      0.775909
 5114.6400      0.721257
 5114.6500      0.698827
 5114.6600      0.717630
 5114.6700      0.774088
 5114.6800      0.850475
 5114.6900      0.919703
 5114.7000      0.964460
 5114.7100      0.985941
 5114.7200      0.994141
 5114.7300      0.996837
 5114.7400      0.997667
 5114.7500      0.997898
 5114.7600      0.997880
 5114.7700      0.997737
 5114.7800      0.997147
 5114.7900      0.995374
 5114.8000      0.988998
 5114.8100      0.967498
 5114.8200      0.909773
 5114.8300      0.799392
 5114.8400      0.660940
 5114.8500      0.548572
 5114.8600      0.491933
 5114.8700      0.491935
 5114.8800      0.548622
 5114.8900      0.661029
 5114.9000      0.799540
 5114.9100      0.909986
 5114.9200      0.967835
 5114.9300      0.989393
 5114.9400      0.995831
 5114.9500      0.997678
 5114.9600      0.998363
 5114.9700      0.998730
 5114.9800      0.998972
 5114.9900      0.999144
 5115.0000      0.999276
 5115.0100      0.999381
 5115.0200      0.999463
 5115.0300      0.999529
 5115.0400      0.999584
 5115.0500      0.999629
 5115.0600      0.999668
 5115.0700      0.999700
 5115.0800      0.999728
 5115.0900      0.999753
 5115.1000      0.999774
 5115.1100      0.999792
 5115.1200      0.999808
 5115.1300      0.999823
 5115.1400      0.999836
 5115.1500      0.999847
 5115.1600      0.999858
 5115.1700      0.999867
 5115.1800      0.999875
 5115.1900      0.999883
 5115.2000      0.999890
 5115.2100      0.999896
 5115.2200      0.999902
 5115.2300      1.000000
 5115.2400      0.999866
 5115.2500      0.999865
 5115.2600      0.999863
 5115.2700      0.999861
 5115.2800      0.999859
 5115.2900      0.999858
 5115.3000      0.999856
 5115.3100      0.999854
 5115.3200      0.999852
 5115.3300      0.999850
 5115.3400      0.999848
 5115.3500      0.999846
 5115.3600      0.999844
 5115.3700      0.999841
 5115.3800      0.999839
 5115.3900      0.999837
 5115.4000      0.999835
 5115.4100      0.999832
 5115.4200      0.999830
 5115.4300      0.999827
 5115.4400      0.999825
 5115.4500      0.999822
 5115.4600      0.999820
 5115.4700      0.999817
 5115.4800      0.999814
 5115.4900      0.999811
 5115.5000      0.999809
 5115.5100      0.999806
 5115.5200      0.999803
 5115.5300      0.999799
 5115.5400      0.999787
 5115.5500      0.999752
 5115.5600      0.999610
 5115.5700      0.999078
 5115.5800      0.997360
 5115.5900      0.992631
 5115.6000      0.981677
 5115.6100      0.960666
 5115.6200      0.927867
 5115.6300      0.886982
 5115.6400      0.847307
 5115.6500      0.819165
 5115.6600      0.808131
 5115.6700      0.811870
 5115.6800      0.820905
 5115.6900      0.824514
 5115.7000      0.819530
 5115.7100      0.813214
 5115.7200      0.816565
 5115.7300      0.836046
 5115.7400      0.870131
 5115.7500      0.910583
 5115.7600      0.947163
 5115.7700      0.973300
 5115.7800      0.988299
 5115.7900      0.995087
 5115.8000      0.996709
 5115.8100      0.994197
 5115.8200      0.986056
 5115.8300      0.969153
 5115.8400      0.941317
 5115.8500      0.904500
 5115.8600      0.866589
 5115.8700      0.838363
 5115.8800      0.828146
 5115.8900      0.837858
 5115.9000      0.861703
 5115.9100      0.888503
 5115.9200      0.909022
 5115.9300      0.922926
 5115.9400      0.934821
 5115.9500      0.941329
 5115.9600      0.925267
 5115.9700      0.879173
 5115.9800      0.835253
 5115.9900      0.835763
 5116.0000      0.884722
 5116.0100      0.945343
 5116.0200      0.982462
 5116.0300      0.995526
 5116.0400      0.998482
 5116.0500      0.999086
 5116.0600      0.999197
 5116.0700      0.999240
 5116.0800      0.999260
 5116.0900      0.999268
 5116.1000      0.999269
 5116.1100      0.999265
 5116.1200      0.999256
 5116.1300      0.999244
 5116.1400      0.999230
 5116.1500      0.999214
 5116.1600      0.999231
 5116.1700      0.999207
 5116.1800      0.999182
 5116.1900      0.999155
 5116.2000      0.999128
 5116.2100      0.999099
 5116.2200      0.999068
 5116.2300      0.999036
 5116.2400      0.999002
 5116.2500      0.998967
 5116.2600      0.998929
 5116.2700      0.998890
 5116.2800      0.998848
 5116.2900      0.998804
 5116.3000      0.998757
 5116.3100      0.998708
 5116.3200      0.998539
 5116.3300      0.998373
 5116.3400      0.998252
 5116.3500      0.998053
 5116.3600      0.997570
 5116.3700      0.996136
 5116.3800      0.992116
 5116.3900      0.982946
 5116.4000      0.967166
 5116.4100      0.947933
 5116.4200      0.933556
 5116.4300      0.931833
 5116.4400      0.943677
 5116.4500      0.962390
 5116.4600      0.979094
 5116.4700      0.989380
 5116.4800      0.993949
 5116.4900      0.995384
 5116.5000      0.995547
 5116.5100      0.995206
 5116.5200      0.994518
 5116.5300      0.993200
 5116.5400      0.990563
 5116.5500      0.985181
 5116.5600      0.976304
 5116.5700      0.965190
 5116.5800      0.956078
 5116.5900      0.953721
 5116.6000      0.959061
 5116.6100      0.968845
 5116.6200      0.977785
 5116.6300      0.983439
 5116.6400      0.985752
 5116.6500      0.985958
 5116.6600      0.985020
 5116.6700      0.983376
 5116.6800      0.981089
 5116.6900      0.978034
 5116.7000      0.974107
 5116.7100      0.968847
 5116.7200      0.961408
 5116.7300      0.950250
 5116.7400      0.931564
 5116.7500      0.892642
 5116.7600      0.801836
 5116.7700      0.631075
 5116.7800      0.446529
 5116.7900      0.337521
 5116.8000      0.287764
 5116.8100      0.266282
 5116.8200      0.262144
 5116.8300      0.273660
 5116.8400      0.305882
 5116.8500      0.377652
 5116.8600      0.525078
 5116.8700      0.718429
 5116.8800      0.852896
 5116.8900      0.914804
 5116.9000      0.941767
 5116.9100      0.956252
 5116.9200      0.965481
 5116.9300      0.971842
 5116.9400      0.976489
 5116.9500      0.980099
 5116.9600      0.982944
 5116.9700      0.985190
 5116.9800      0.987014
 5116.9900      0.988518
 5117.0000      0.989773
 5117.0100      0.990831
 5117.0200      0.991733
 5117.0300      0.992396
 5117.0400      0.993051
 5117.0500      0.993616
 5117.0600      0.994105
 5117.0700      0.994527
 5117.0800      0.994873
 5117.0900      0.995098
 5117.1000      0.995028
 5117.1100      0.994078
 5117.1200      0.990708
 5117.1300      0.981577
 5117.1400      0.960859
 5117.1500      0.920945
 5117.1600      0.856248
 5117.1700      0.770982
 5117.1800      0.684437
 5117.1900      0.621888
 5117.2000      0.600196
 5117.2100      0.625529
 5117.2200      0.695803
 5117.2300      0.792838
 5117.2400      0.880918
 5117.2500      0.931514
 5117.2600      0.942350
 5117.2700      0.926751
 5117.2800      0.900133
 5117.2900      0.875992
 5117.3000      0.864320
 5117.3100      0.869722
 5117.3200      0.890580
 5117.3300      0.920093
 5117.3400      0.949470
 5117.3500      0.972123
 5117.3600      0.986103
 5117.3700      0.993084
 5117.3800      0.995803
 5117.3900      0.996288
 5117.4000      0.994937
 5117.4100      0.989830
 5117.4200      0.974398
 5117.4300      0.937027
 5117.4400      0.870982
 5117.4500      0.791430
 5117.4600      0.730420
 5117.4700      0.712354
 5117.4800      0.743222
 5117.4900      0.812209
 5117.5000      0.890780
 5117.5100      0.949620
 5117.5200      0.980158
 5117.5300      0.991984
 5117.5400      0.995859
 5117.5500      0.996996
 5117.5600      0.997012
 5117.5700      0.996006
 5117.5800      0.993544
 5117.5900      0.989845
 5117.6000      0.986150
 5117.6100      0.984404
 5117.6200      0.985693
 5117.6300      0.989308
 5117.6400      0.993366
